series,source,x,y
envelope,Septum / reconstructed MIDI,1.455,0.11768299212858202
envelope,Septum / reconstructed MIDI,1.465,0.11309783022549966
envelope,Septum / reconstructed MIDI,1.475,0.11471212103482195
envelope,Septum / reconstructed MIDI,1.485,0.11657327730715134
envelope,Septum / reconstructed MIDI,1.495,0.1152869452767324
envelope,Septum / reconstructed MIDI,1.505,0.11370480310524693
envelope,Septum / reconstructed MIDI,1.515,0.1141879332261297
envelope,Septum / reconstructed MIDI,1.525,0.11551104603593242
envelope,Septum / reconstructed MIDI,1.535,0.11628573870434965
envelope,Septum / reconstructed MIDI,1.545,0.11330515824076592
envelope,Septum / reconstructed MIDI,1.555,0.1135488516119046
envelope,Septum / reconstructed MIDI,1.565,0.11557432866704254
envelope,Septum / reconstructed MIDI,1.575,0.11626098616178647
envelope,Septum / reconstructed MIDI,1.585,0.11592058553801367
envelope,Septum / reconstructed MIDI,1.595,0.11179260436581609
envelope,Septum / reconstructed MIDI,1.605,0.11388374523332342
envelope,Septum / reconstructed MIDI,1.615,0.11628419655759183
envelope,Septum / reconstructed MIDI,1.625,0.11626985652010022
envelope,Septum / reconstructed MIDI,1.635,0.11496484613439287
envelope,Septum / reconstructed MIDI,1.645,0.12073334942350065
envelope,Septum / reconstructed MIDI,1.655,0.11793345851073413
envelope,Septum / reconstructed MIDI,1.665,0.11781405353839895
envelope,Septum / reconstructed MIDI,1.675,0.10596159864206893
envelope,Septum / reconstructed MIDI,1.685,0.09920942822975626
envelope,Septum / reconstructed MIDI,1.695,0.08659698965125923
envelope,Septum / reconstructed MIDI,1.705,0.08018531979609857
envelope,Septum / reconstructed MIDI,1.715,0.07109423488294013
envelope,Septum / reconstructed MIDI,1.725,0.06999494437658939
envelope,Septum / reconstructed MIDI,1.735,0.0687564775375245
envelope,Septum / reconstructed MIDI,1.745,0.06834845376729894
envelope,Septum / reconstructed MIDI,1.755,0.06914548662813702
envelope,Septum / reconstructed MIDI,1.765,0.06770702782084626
envelope,Septum / reconstructed MIDI,1.775,0.06940906554342917
envelope,Septum / reconstructed MIDI,1.785,0.06748756276584203
envelope,Septum / reconstructed MIDI,1.795,0.06944245440070339
envelope,Septum / reconstructed MIDI,1.805,0.06825408538302785
envelope,Septum / reconstructed MIDI,1.815,0.06890047527203563
envelope,Septum / reconstructed MIDI,1.825,0.0684816060376712
envelope,Septum / reconstructed MIDI,1.835,0.06824994323221187
envelope,Septum / reconstructed MIDI,1.845,0.06912045899283252
envelope,Septum / reconstructed MIDI,1.855,0.0676983811834719
envelope,Septum / reconstructed MIDI,1.865,0.0694106071248517
envelope,Septum / reconstructed MIDI,1.875,0.06749240583153754
envelope,Septum / reconstructed MIDI,1.885,0.07497191495292845
envelope,Septum / reconstructed MIDI,1.895,0.0909346575334465
envelope,Septum / reconstructed MIDI,1.905,0.10113305646382717
envelope,Septum / reconstructed MIDI,1.915,0.10710925996186624
envelope,Septum / reconstructed MIDI,1.925,0.12020942787112175
envelope,Septum / reconstructed MIDI,1.935,0.12362464014368443
envelope,Septum / reconstructed MIDI,1.945,0.11293898787116813
envelope,Septum / reconstructed MIDI,1.955,0.11492470754219179
envelope,Septum / reconstructed MIDI,1.965,0.11697838810676026
envelope,Septum / reconstructed MIDI,1.975,0.11541368183981215
envelope,Septum / reconstructed MIDI,1.985,0.11370922442444795
envelope,Septum / reconstructed MIDI,1.995,0.11417298417899865
envelope,Septum / reconstructed MIDI,2.005,0.11548216644945601
envelope,Septum / reconstructed MIDI,2.015,0.11628058323524738
envelope,Septum / reconstructed MIDI,2.025,0.11339091942187686
envelope,Septum / reconstructed MIDI,2.035,0.11352319851909906
envelope,Septum / reconstructed MIDI,2.045,0.11555277115879507
envelope,Septum / reconstructed MIDI,2.055,0.11625079796899032
envelope,Septum / reconstructed MIDI,2.065,0.11592154545053586
envelope,Septum / reconstructed MIDI,2.075,0.11182653039773598
envelope,Septum / reconstructed MIDI,2.085,0.11385410038886624
envelope,Septum / reconstructed MIDI,2.095,0.11627346282376846
envelope,Septum / reconstructed MIDI,2.105,0.11629176644117817
envelope,Septum / reconstructed MIDI,2.115,0.11498402433130696
envelope,Septum / reconstructed MIDI,2.125,0.11259669890184931
envelope,Septum / reconstructed MIDI,2.135,0.11454642467135355
envelope,Septum / reconstructed MIDI,2.145,0.11641681358191427
envelope,Septum / reconstructed MIDI,2.155,0.11533028393143284
envelope,Septum / reconstructed MIDI,2.165,0.11370261335884876
envelope,Septum / reconstructed MIDI,2.175,0.11414771261651789
envelope,Septum / reconstructed MIDI,2.185,0.11547528514592655
envelope,Septum / reconstructed MIDI,2.195,0.11628362535548993
envelope,Septum / reconstructed MIDI,2.205,0.113400854417257
envelope,Septum / reconstructed MIDI,2.215,0.11352553001121804
envelope,Septum / reconstructed MIDI,2.225,0.12111775404525738
envelope,Septum / reconstructed MIDI,2.235,0.11859574762740036
envelope,Septum / reconstructed MIDI,2.245,0.11390021958348931
envelope,Septum / reconstructed MIDI,2.255,0.10919217114143666
envelope,Septum / reconstructed MIDI,2.265,0.1023465181860399
envelope,Septum / reconstructed MIDI,2.275,0.09219114576213493
envelope,Septum / reconstructed MIDI,2.285,0.08065882734250959
envelope,Septum / reconstructed MIDI,2.295,0.07461242059475867
envelope,Septum / reconstructed MIDI,2.305,0.06943639874864548
envelope,Septum / reconstructed MIDI,2.315,0.07762229646732599
envelope,Septum / reconstructed MIDI,2.325,0.0959770305665223
envelope,Septum / reconstructed MIDI,2.335,0.10898239210747103
envelope,Septum / reconstructed MIDI,2.345,0.11400339633141231
envelope,Septum / reconstructed MIDI,2.355,0.12184310484262463
envelope,Septum / reconstructed MIDI,2.365,0.12319760605990228
envelope,Septum / reconstructed MIDI,2.375,0.12042509979677393
envelope,Septum / reconstructed MIDI,2.385,0.11652217386529973
envelope,Septum / reconstructed MIDI,2.395,0.11289371386595315
envelope,Septum / reconstructed MIDI,2.405,0.11460271061711942
envelope,Septum / reconstructed MIDI,2.415,0.11649799582187143
envelope,Septum / reconstructed MIDI,2.425,0.11535790709895043
envelope,Septum / reconstructed MIDI,2.435,0.11371319703438255
envelope,Septum / reconstructed MIDI,2.445,0.11412626794707047
envelope,Septum / reconstructed MIDI,2.455,0.11546347709755163
envelope,Septum / reconstructed MIDI,2.465,0.11628712184340309
envelope,Septum / reconstructed MIDI,2.475,0.11342833662300639
envelope,Septum / reconstructed MIDI,2.485,0.11352483842783946
envelope,Septum / reconstructed MIDI,2.495,0.11552985283895649
envelope,Septum / reconstructed MIDI,2.505,0.11624048773677131
envelope,Septum / reconstructed MIDI,2.515,0.11593469239015325
envelope,Septum / reconstructed MIDI,2.525,0.11182650364575927
envelope,Septum / reconstructed MIDI,2.535,0.11384758584086682
envelope,Septum / reconstructed MIDI,2.545,0.11626612456501578
envelope,Septum / reconstructed MIDI,2.555,0.11611931401583436
envelope,Septum / reconstructed MIDI,2.565,0.11480589510026937
envelope,Septum / reconstructed MIDI,2.575,0.11939829608464678
envelope,Septum / reconstructed MIDI,2.585,0.1129337400724234
envelope,Septum / reconstructed MIDI,2.595,0.10827135643044858
envelope,Septum / reconstructed MIDI,2.605,0.09449495076539673
envelope,Septum / reconstructed MIDI,2.615,0.08583513936160943
envelope,Septum / reconstructed MIDI,2.625,0.07363863049369308
envelope,Septum / reconstructed MIDI,2.635,0.0711852738098679
envelope,Septum / reconstructed MIDI,2.645,0.06900446977601883
envelope,Septum / reconstructed MIDI,2.655,0.0686310595768962
envelope,Septum / reconstructed MIDI,2.665,0.06908295333419702
envelope,Septum / reconstructed MIDI,2.675,0.06770307043825631
envelope,Septum / reconstructed MIDI,2.685,0.06939182205011155
envelope,Septum / reconstructed MIDI,2.695,0.06751331804010742
envelope,Septum / reconstructed MIDI,2.705,0.06945872427310194
envelope,Septum / reconstructed MIDI,2.715,0.06813404872495378
envelope,Septum / reconstructed MIDI,2.725,0.06898998627146714
envelope,Septum / reconstructed MIDI,2.735,0.068421591950843
envelope,Septum / reconstructed MIDI,2.745,0.06841653558289544
envelope,Septum / reconstructed MIDI,2.755,0.06903330580498246
envelope,Septum / reconstructed MIDI,2.765,0.06817813830671565
envelope,Septum / reconstructed MIDI,2.775,0.08325186772081428
envelope,Septum / reconstructed MIDI,2.785,0.09491138997650835
envelope,Septum / reconstructed MIDI,2.795,0.10045298309697848
envelope,Septum / reconstructed MIDI,2.805,0.10887800679220414
envelope,Septum / reconstructed MIDI,2.815,0.11541281638845513
envelope,Septum / reconstructed MIDI,2.825,0.11304472630567627
envelope,Septum / reconstructed MIDI,2.835,0.10983187321313401
envelope,Septum / reconstructed MIDI,2.845,0.11311996293546431
envelope,Septum / reconstructed MIDI,2.855,0.11064128048465238
envelope,Septum / reconstructed MIDI,2.865,0.11116116146592464
envelope,Septum / reconstructed MIDI,2.875,0.1098483022683659
envelope,Septum / reconstructed MIDI,2.885,0.1076590630391081
envelope,Septum / reconstructed MIDI,2.895,0.10692008047257177
envelope,Septum / reconstructed MIDI,2.905,0.10353213737388711
envelope,Septum / reconstructed MIDI,2.915,0.10468518088421923
envelope,Septum / reconstructed MIDI,2.925,0.10229114190909648
envelope,Septum / reconstructed MIDI,2.935,0.10588768447895065
envelope,Septum / reconstructed MIDI,2.945,0.10476400286626458
envelope,Septum / reconstructed MIDI,2.955,0.10941011712404893
envelope,Septum / reconstructed MIDI,2.965,0.10812211097050284
envelope,Septum / reconstructed MIDI,2.975,0.11166315080574009
envelope,Septum / reconstructed MIDI,2.985,0.11015162353358673
envelope,Septum / reconstructed MIDI,2.995,0.10961000445041373
envelope,Septum / reconstructed MIDI,3.005,0.10768084729059232
envelope,Septum / reconstructed MIDI,3.015,0.10361702396965292
envelope,Septum / reconstructed MIDI,3.025,0.0940033327482606
envelope,Septum / reconstructed MIDI,3.035,0.08382821874289247
envelope,Septum / reconstructed MIDI,3.045,0.07371356572766101
envelope,Septum / reconstructed MIDI,3.055,0.06117695160872638
envelope,Septum / reconstructed MIDI,3.065,0.052570406808997557
envelope,Septum / reconstructed MIDI,3.075,0.050708741966199136
envelope,Septum / reconstructed MIDI,3.085,0.05045543669777696
envelope,Septum / reconstructed MIDI,3.095,0.05035822291374511
envelope,Septum / reconstructed MIDI,3.105,0.04984453098368586
envelope,Septum / reconstructed MIDI,3.115,0.04921464606834571
envelope,Septum / reconstructed MIDI,3.125,0.04910855765845021
envelope,Septum / reconstructed MIDI,3.135,0.04944437631540764
envelope,Septum / reconstructed MIDI,3.145,0.049851171297712826
envelope,Septum / reconstructed MIDI,3.155,0.05010694112694501
envelope,Septum / reconstructed MIDI,3.165,0.04998766861850595
envelope,Septum / reconstructed MIDI,3.175,0.04941240273974709
envelope,Septum / reconstructed MIDI,3.185,0.0489671298793474
envelope,Septum / reconstructed MIDI,3.195,0.049075098857758494
envelope,Septum / reconstructed MIDI,3.205,0.04950822486137512
envelope,Septum / reconstructed MIDI,3.215,0.04998727616380146
envelope,Septum / reconstructed MIDI,3.225,0.05026607174260516
envelope,Septum / reconstructed MIDI,3.235,0.06168593816477792
envelope,Septum / reconstructed MIDI,3.245,0.07267179724821562
envelope,Septum / reconstructed MIDI,3.255,0.08956656795253132
envelope,Septum / reconstructed MIDI,3.265,0.09733424020149233
envelope,Septum / reconstructed MIDI,3.275,0.1067812739750128
envelope,Septum / reconstructed MIDI,3.285,0.10684944636413014
envelope,Septum / reconstructed MIDI,3.295,0.1087251082942052
envelope,Septum / reconstructed MIDI,3.305,0.1015296063783316
envelope,Septum / reconstructed MIDI,3.315,0.1040142602843165
envelope,Septum / reconstructed MIDI,3.325,0.10096622094975169
envelope,Septum / reconstructed MIDI,3.335,0.10437588737592393
envelope,Septum / reconstructed MIDI,3.345,0.10173433204387158
envelope,Septum / reconstructed MIDI,3.355,0.10484084805842242
envelope,Septum / reconstructed MIDI,3.365,0.1023333734611089
envelope,Septum / reconstructed MIDI,3.375,0.1045102118993589
envelope,Septum / reconstructed MIDI,3.385,0.1023361979108953
envelope,Septum / reconstructed MIDI,3.395,0.10334584422444892
envelope,Septum / reconstructed MIDI,3.405,0.10187378914167264
envelope,Septum / reconstructed MIDI,3.415,0.10185039943723939
envelope,Septum / reconstructed MIDI,3.425,0.10132358299405501
envelope,Septum / reconstructed MIDI,3.435,0.10053806642417552
envelope,Septum / reconstructed MIDI,3.445,0.10084565766452952
envelope,Septum / reconstructed MIDI,3.455,0.10118439367647614
envelope,Septum / reconstructed MIDI,3.465,0.10494493428367893
envelope,Septum / reconstructed MIDI,3.475,0.10345724540221102
envelope,Septum / reconstructed MIDI,3.485,0.09759577581892794
envelope,Septum / reconstructed MIDI,3.495,0.08813168161148015
envelope,Septum / reconstructed MIDI,3.505,0.07683143065856253
envelope,Septum / reconstructed MIDI,3.515,0.05888728306038545
envelope,Septum / reconstructed MIDI,3.525,0.04396799621771194
envelope,Septum / reconstructed MIDI,3.535,0.039073396728094206
envelope,Septum / reconstructed MIDI,3.545,0.03797126370847239
envelope,Septum / reconstructed MIDI,3.555,0.03782721303485327
envelope,Septum / reconstructed MIDI,3.565,0.037855148758502204
envelope,Septum / reconstructed MIDI,3.575,0.037837196792807073
envelope,Septum / reconstructed MIDI,3.585,0.037728257277075725
envelope,Septum / reconstructed MIDI,3.595,0.037543319470333826
envelope,Septum / reconstructed MIDI,3.605,0.03731004910839093
envelope,Septum / reconstructed MIDI,3.615,0.03706795397824047
envelope,Septum / reconstructed MIDI,3.625,0.036861794989332335
envelope,Septum / reconstructed MIDI,3.635,0.036741572990940934
envelope,Septum / reconstructed MIDI,3.645,0.03674703815836704
envelope,Septum / reconstructed MIDI,3.655,0.03687971223725996
envelope,Septum / reconstructed MIDI,3.665,0.03709870883665409
envelope,Septum / reconstructed MIDI,3.675,0.03734039831394983
spectrum,Roland hardware demo,0.0,1.053799223882379e-06
spectrum,Roland hardware demo,5.38330078125,1.819058979890542e-06
spectrum,Roland hardware demo,10.7666015625,1.7224355133294011e-06
spectrum,Roland hardware demo,16.14990234375,2.2101223748904886e-06
spectrum,Roland hardware demo,21.533203125,3.5020332234125817e-06
spectrum,Roland hardware demo,26.91650390625,8.055559192143846e-06
spectrum,Roland hardware demo,32.2998046875,0.00010698080586735159
spectrum,Roland hardware demo,37.68310546875,0.0005036462098360062
spectrum,Roland hardware demo,43.06640625,0.00027405685978010297
spectrum,Roland hardware demo,48.44970703125,0.00010084787936648354
spectrum,Roland hardware demo,53.8330078125,5.9846155636478215e-05
spectrum,Roland hardware demo,59.21630859375,1.292913657380268e-05
